file_path,width,height,resolution,fps,frame_count,duration_sec
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_000204_07_001577_001611\3821.mp4,112,112,112x112,30.0,42,1.4
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_000204_07_001577_001611\3822.mp4,66,66,66x66,30.0,105,3.5
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_000204_07_001577_001611\3823.mp4,66,66,66x66,30.0,44,1.47
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_000204_07_001577_001611\3824.mp4,66,66,66x66,30.0,113,3.77
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_000204_07_001577_001611\3825.mp4,66,66,66x66,30.0,43,1.43
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_000204_07_001577_001611\3826.mp4,66,66,66x66,30.0,131,4.37
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_000204_07_001577_001611\3827.mp4,66,66,66x66,30.0,78,2.6
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_000204_07_001577_001611\3828.mp4,66,66,66x66,30.0,123,4.1
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_000204_07_001577_001611\3829.mp4,72,72,72x72,30.0,120,4.0
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_000204_07_001577_001611\3830.mp4,72,72,72x72,30.0,40,1.33
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_000204_07_001577_001611\3831.mp4,80,80,80x80,30.0,120,4.0
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_000204_07_001577_001611\3832.mp4,80,80,80x80,30.0,131,4.37
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_000204_07_001577_001611\3833.mp4,80,80,80x80,30.0,62,2.07
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_000204_07_001577_001611\3834.mp4,80,80,80x80,30.0,57,1.9
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_000204_07_001577_001611\3835.mp4,80,80,80x80,30.0,113,3.77
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_000204_07_001577_001611\3836.mp4,78,78,78x78,30.0,83,2.77
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_000204_07_001577_001611\3837.mp4,104,104,104x104,30.0,92,3.07
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_000204_07_001577_001611\3838.mp4,52,52,52x52,30.0,65,2.17
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_000204_07_001577_001611\3839.mp4,50,50,50x50,30.0,119,3.97
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_000204_07_001577_001611\3840.mp4,36,36,36x36,30.0,51,1.7
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_000204_07_001577_001611\3841.mp4,46,46,46x46,30.0,124,4.13
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_000204_07_001577_001611\3842.mp4,46,46,46x46,30.0,138,4.6
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_000204_07_001577_001611\3843.mp4,46,46,46x46,30.0,104,3.47
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_000204_07_001577_001611\3844.mp4,46,46,46x46,30.0,87,2.9
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_000204_07_001577_001611\3845.mp4,46,46,46x46,30.0,83,2.77
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_000204_07_001577_001611\3846.mp4,46,46,46x46,30.0,129,4.3
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_000204_07_001577_001611\3847.mp4,46,46,46x46,30.0,138,4.6
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_000204_07_001577_001611\3848.mp4,46,46,46x46,30.0,109,3.63
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_000204_07_001577_001611\3849.mp4,46,46,46x46,30.0,83,2.77
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_000204_07_001577_001611\3850.mp4,48,48,48x48,30.0,92,3.07
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_000204_07_001577_001611\3851.mp4,48,48,48x48,30.0,53,1.77
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_000204_07_001577_001611\3852.mp4,48,48,48x48,30.0,86,2.87
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_000204_07_001577_001611\3853.mp4,48,48,48x48,30.0,100,3.33
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_000204_07_001577_001611\3854.mp4,40,40,40x40,30.0,146,4.87
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_000204_07_001577_001611\3855.mp4,46,46,46x46,30.0,106,3.53
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_000204_07_001577_001611\3856.mp4,46,46,46x46,30.0,103,3.43
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_000204_07_001577_001611\3857.mp4,46,46,46x46,30.0,62,2.07
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_000204_07_001577_001611\3858.mp4,46,46,46x46,30.0,55,1.83
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_000204_07_001577_001611\3859.mp4,46,46,46x46,30.0,121,4.03
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_000204_07_001577_001611\3860.mp4,46,46,46x46,30.0,137,4.57
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_000204_07_001577_001611\3861.mp4,46,46,46x46,30.0,120,4.0
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_000204_07_001577_001611\3862.mp4,46,46,46x46,30.0,79,2.63
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_000204_07_001577_001611\3863.mp4,48,48,48x48,30.0,107,3.57
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_000204_07_001577_001611\3864.mp4,48,48,48x48,30.0,107,3.57
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_000204_07_001577_001611\3865.mp4,48,48,48x48,30.0,72,2.4
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_000204_07_001577_001611\3866.mp4,48,48,48x48,30.0,106,3.53
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_000204_07_001577_001611\3867.mp4,36,36,36x36,30.0,95,3.17
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_000204_07_001577_001611\3868.mp4,50,50,50x50,30.0,62,2.07
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_000204_09_001768_001849\593.mp4,70,70,70x70,30.0,107,3.57
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_000204_09_001768_001849\594.mp4,68,68,68x68,30.0,92,3.07
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_000204_09_001768_001849\595.mp4,112,112,112x112,30.0,114,3.8
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_000204_09_001768_001849\596.mp4,116,116,116x116,30.0,101,3.37
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_000204_09_001768_001849\597.mp4,32,32,32x32,30.0,61,2.03
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_000204_09_001768_001849\598.mp4,32,32,32x32,30.0,111,3.7
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_000204_09_001768_001849\599.mp4,32,32,32x32,30.0,119,3.97
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_000204_09_001768_001849\600.mp4,36,36,36x36,30.0,119,3.97
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_000204_09_001768_001849\601.mp4,36,36,36x36,30.0,63,2.1
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_000204_09_001768_001849\602.mp4,38,38,38x38,30.0,115,3.83
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_000204_09_001768_001849\603.mp4,38,38,38x38,30.0,128,4.27
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_000204_09_001768_001849\604.mp4,42,42,42x42,30.0,77,2.57
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_000204_09_001768_001849\605.mp4,42,42,42x42,30.0,117,3.9
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_000204_09_001768_001849\606.mp4,54,54,54x54,30.0,54,1.8
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_000204_09_001768_001849\607.mp4,94,94,94x94,30.0,114,3.8
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_000204_09_001768_001849\608.mp4,94,94,94x94,30.0,78,2.6
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_000204_09_001768_001849\609.mp4,90,90,90x90,30.0,92,3.07
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_000204_09_001768_001849\610.mp4,84,84,84x84,30.0,57,1.9
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_000204_09_001768_001849\611.mp4,84,84,84x84,30.0,125,4.17
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_000204_09_001768_001849\612.mp4,84,84,84x84,30.0,84,2.8
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_000204_09_001768_001849\613.mp4,40,40,40x40,30.0,115,3.83
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_000204_09_001768_001849\614.mp4,40,40,40x40,30.0,45,1.5
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_000204_09_001768_001849\615.mp4,42,42,42x42,30.0,148,4.93
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_000204_09_001768_001849\616.mp4,42,42,42x42,30.0,133,4.43
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_000204_09_001768_001849\617.mp4,36,36,36x36,30.0,101,3.37
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_000204_09_001768_001849\618.mp4,32,32,32x32,30.0,59,1.97
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_000204_09_001768_001849\619.mp4,32,32,32x32,30.0,125,4.17
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_000204_09_001768_001849\620.mp4,102,102,102x102,30.0,105,3.5
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_000204_09_001768_001849\621.mp4,120,120,120x120,30.0,66,2.2
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_000204_09_001768_001849\622.mp4,66,66,66x66,30.0,81,2.7
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_000204_09_001768_001849\623.mp4,66,66,66x66,30.0,120,4.0
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_000204_09_001768_001849\624.mp4,58,58,58x58,30.0,105,3.5
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_000204_09_001768_001849\625.mp4,66,66,66x66,30.0,112,3.73
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_000204_09_001768_001849\626.mp4,92,92,92x92,30.0,129,4.3
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_000204_09_001768_001849\627.mp4,98,98,98x98,30.0,125,4.17
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_000204_09_001768_001849\628.mp4,78,78,78x78,30.0,66,2.2
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_000204_09_001768_001849\629.mp4,106,106,106x106,30.0,53,1.77
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_000204_09_001768_001849\630.mp4,106,106,106x106,30.0,86,2.87
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_000204_09_001768_001849\631.mp4,102,102,102x102,30.0,87,2.9
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_000204_09_001768_001849\632.mp4,92,92,92x92,30.0,130,4.33
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_000204_09_001768_001849\633.mp4,102,102,102x102,30.0,100,3.33
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_000204_09_001768_001849\634.mp4,100,100,100x100,30.0,119,3.97
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_000204_09_001768_001849\635.mp4,106,106,106x106,30.0,131,4.37
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_000204_09_001768_001849\636.mp4,124,124,124x124,30.0,147,4.9
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_000204_09_001768_001849\637.mp4,102,102,102x102,30.0,49,1.63
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_000204_09_001768_001849\638.mp4,102,102,102x102,30.0,58,1.93
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_000204_09_001768_001849\639.mp4,106,106,106x106,30.0,84,2.8
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_000204_09_001768_001849\640.mp4,106,106,106x106,30.0,86,2.87
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_000204_09_001768_001849\641.mp4,106,106,106x106,30.0,63,2.1
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_000204_09_001768_001849\642.mp4,48,48,48x48,30.0,81,2.7
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_000204_09_001768_001849\643.mp4,48,48,48x48,30.0,40,1.33
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_000204_09_001768_001849\644.mp4,48,48,48x48,30.0,66,2.2
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_000204_09_001768_001849\645.mp4,48,48,48x48,30.0,43,1.43
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_000204_09_001768_001849\646.mp4,48,48,48x48,30.0,83,2.77
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_000204_09_001768_001849\647.mp4,48,48,48x48,30.0,125,4.17
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_000204_09_001768_001849\648.mp4,56,56,56x56,30.0,147,4.9
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_000204_09_001768_001849\649.mp4,60,60,60x60,30.0,97,3.23
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_000204_09_001768_001849\650.mp4,64,64,64x64,30.0,137,4.57
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_000204_09_001768_001849\651.mp4,64,64,64x64,30.0,128,4.27
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_000204_09_001768_001849\652.mp4,72,72,72x72,30.0,112,3.73
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_000204_09_001768_001849\653.mp4,80,80,80x80,30.0,99,3.3
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_000204_09_001768_001849\654.mp4,86,86,86x86,30.0,88,2.93
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_000204_09_001768_001849\655.mp4,94,94,94x94,30.0,117,3.9
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_000204_09_001768_001849\656.mp4,98,98,98x98,30.0,57,1.9
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_000204_09_001768_001849\657.mp4,100,100,100x100,30.0,72,2.4
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_000204_09_001768_001849\658.mp4,94,94,94x94,30.0,101,3.37
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_000204_09_001768_001849\659.mp4,60,60,60x60,30.0,71,2.37
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_000204_09_001768_001849\660.mp4,56,56,56x56,30.0,102,3.4
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_000204_09_001768_001849\661.mp4,64,64,64x64,30.0,97,3.23
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_000204_09_001768_001849\662.mp4,62,62,62x62,30.0,120,4.0
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_000204_09_001768_001849\663.mp4,66,66,66x66,30.0,47,1.57
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_000204_09_001768_001849\664.mp4,68,68,68x68,30.0,99,3.3
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_000204_09_001768_001849\665.mp4,68,68,68x68,30.0,51,1.7
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_000204_09_001768_001849\666.mp4,76,76,76x76,30.0,137,4.57
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_000204_09_001768_001849\667.mp4,78,78,78x78,30.0,123,4.1
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_000204_09_001768_001849\668.mp4,78,78,78x78,30.0,134,4.47
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_000204_09_001768_001849\669.mp4,78,78,78x78,30.0,123,4.1
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_000204_09_001768_001849\670.mp4,78,78,78x78,30.0,98,3.27
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_000204_09_001768_001849\671.mp4,78,78,78x78,30.0,104,3.47
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_000204_09_001768_001849\672.mp4,78,78,78x78,30.0,95,3.17
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_000204_09_001768_001849\673.mp4,78,78,78x78,30.0,103,3.43
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_000204_09_001768_001849\674.mp4,108,108,108x108,30.0,49,1.63
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_000204_09_001768_001849\675.mp4,108,108,108x108,30.0,43,1.43
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_000204_09_001768_001849\676.mp4,108,108,108x108,30.0,126,4.2
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_000204_09_001768_001849\677.mp4,102,102,102x102,30.0,111,3.7
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_000204_09_001768_001849\678.mp4,102,102,102x102,30.0,41,1.37
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_000205_00_000065_000149\1479.mp4,78,78,78x78,30.0,56,1.87
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_000205_00_000065_000149\1480.mp4,126,126,126x126,30.0,113,3.77
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_000205_00_000065_000149\1481.mp4,44,44,44x44,30.0,54,1.8
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_000205_00_000065_000149\1482.mp4,44,44,44x44,30.0,98,3.27
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_000205_00_000065_000149\1483.mp4,44,44,44x44,30.0,115,3.83
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_000205_00_000065_000149\1484.mp4,44,44,44x44,30.0,122,4.07
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_000205_00_000065_000149\1485.mp4,44,44,44x44,30.0,51,1.7
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_000205_00_000065_000149\1486.mp4,44,44,44x44,30.0,53,1.77
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_000205_00_000065_000149\1487.mp4,44,44,44x44,30.0,132,4.4
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_000205_00_000065_000149\1488.mp4,44,44,44x44,30.0,139,4.63
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_000205_00_000065_000149\1489.mp4,38,38,38x38,30.0,95,3.17
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_000205_00_000065_000149\1490.mp4,36,36,36x36,30.0,43,1.43
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_000205_00_000065_000149\1491.mp4,36,36,36x36,30.0,108,3.6
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_000205_00_000065_000149\1492.mp4,36,36,36x36,30.0,96,3.2
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_000205_00_000065_000149\1493.mp4,36,36,36x36,30.0,56,1.87
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_000205_00_000065_000149\1494.mp4,36,36,36x36,30.0,64,2.13
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_000205_00_000065_000149\1495.mp4,36,36,36x36,30.0,89,2.97
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_000205_00_000065_000149\1496.mp4,32,32,32x32,30.0,80,2.67
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_000205_00_000065_000149\1497.mp4,32,32,32x32,30.0,73,2.43
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_000205_00_000065_000149\1498.mp4,32,32,32x32,30.0,49,1.63
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_000205_00_000065_000149\1499.mp4,32,32,32x32,30.0,93,3.1
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_000205_00_000065_000149\1500.mp4,32,32,32x32,30.0,70,2.33
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_000205_00_000065_000149\1501.mp4,32,32,32x32,30.0,74,2.47
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_000205_00_000065_000149\1502.mp4,32,32,32x32,30.0,119,3.97
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_000205_00_000065_000149\1503.mp4,32,32,32x32,30.0,102,3.4
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_000205_00_000065_000149\1504.mp4,32,32,32x32,30.0,62,2.07
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_000205_00_000065_000149\1505.mp4,32,32,32x32,30.0,123,4.1
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_000205_00_000065_000149\1506.mp4,32,32,32x32,30.0,141,4.7
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_000205_00_000065_000149\1507.mp4,32,32,32x32,30.0,127,4.23
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_000205_00_000065_000149\1508.mp4,28,28,28x28,30.0,65,2.17
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_000205_00_000065_000149\1509.mp4,28,28,28x28,30.0,130,4.33
