file_path,width,height,resolution,fps,frame_count,duration_sec
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040000_08_001084_001190\2654.mp4,68,68,68x68,29.97,74,2.47
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040000_08_001084_001190\2655.mp4,68,68,68x68,29.97,76,2.54
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040000_08_001084_001190\2656.mp4,68,68,68x68,29.97,140,4.67
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040000_08_001084_001190\2657.mp4,96,96,96x96,29.97,95,3.17
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040000_08_001084_001190\2658.mp4,96,96,96x96,29.97,146,4.87
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040000_08_001084_001190\2659.mp4,98,98,98x98,29.97,133,4.44
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040000_08_001084_001190\2660.mp4,98,98,98x98,29.97,145,4.84
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040000_08_001084_001190\2661.mp4,88,88,88x88,29.97,67,2.24
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040000_08_001084_001190\2662.mp4,84,84,84x84,29.97,63,2.1
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040000_08_001084_001190\2663.mp4,82,82,82x82,29.97,138,4.6
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040000_08_001084_001190\2665.mp4,68,68,68x68,29.97,120,4.0
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040000_09_001194_001574\2285.mp4,78,78,78x78,29.97,145,4.84
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040000_09_001194_001574\2286.mp4,78,78,78x78,29.97,85,2.84
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040000_09_001194_001574\2288.mp4,82,82,82x82,29.97,123,4.1
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040000_09_001194_001574\2289.mp4,88,88,88x88,29.97,96,3.2
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040000_09_001194_001574\2290.mp4,90,90,90x90,29.97,76,2.54
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040000_09_001194_001574\2291.mp4,90,90,90x90,29.97,97,3.24
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040000_09_001194_001574\2292.mp4,90,90,90x90,29.97,91,3.04
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040000_09_001194_001574\2294.mp4,110,110,110x110,29.97,112,3.74
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040000_09_001194_001574\2295.mp4,102,102,102x102,29.97,87,2.9
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040000_09_001194_001574\2296.mp4,108,108,108x108,29.97,95,3.17
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040000_09_001194_001574\2297.mp4,92,92,92x92,29.97,137,4.57
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040000_09_001194_001574\2298.mp4,116,116,116x116,29.97,61,2.04
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040000_09_001194_001574\2300.mp4,50,50,50x50,29.97,96,3.2
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040000_09_001194_001574\2301.mp4,54,54,54x54,29.97,107,3.57
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040000_09_001194_001574\2302.mp4,58,58,58x58,29.97,140,4.67
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040000_09_001194_001574\2303.mp4,60,60,60x60,29.97,130,4.34
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040000_09_001194_001574\2304.mp4,62,62,62x62,29.97,105,3.5
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040000_09_001194_001574\2305.mp4,68,68,68x68,29.97,88,2.94
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040000_09_001194_001574\2306.mp4,70,70,70x70,29.97,138,4.6
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040000_09_001194_001574\2307.mp4,68,68,68x68,29.97,131,4.37
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040000_09_001194_001574\2308.mp4,68,68,68x68,29.97,89,2.97
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040000_09_001194_001574\2309.mp4,68,68,68x68,29.97,78,2.6
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040000_09_001194_001574\2310.mp4,68,68,68x68,29.97,85,2.84
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040000_09_001194_001574\2311.mp4,66,66,66x66,29.97,105,3.5
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040000_09_001194_001574\2312.mp4,66,66,66x66,29.97,144,4.8
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040000_09_001194_001574\2313.mp4,66,66,66x66,29.97,62,2.07
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040000_09_001194_001574\2315.mp4,62,62,62x62,29.97,117,3.9
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040000_09_001194_001574\2316.mp4,62,62,62x62,29.97,105,3.5
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040000_09_001194_001574\2317.mp4,60,60,60x60,29.97,145,4.84
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040000_09_001194_001574\2318.mp4,58,58,58x58,29.97,136,4.54
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040000_09_001194_001574\2319.mp4,58,58,58x58,29.97,111,3.7
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040000_09_001194_001574\2322.mp4,80,80,80x80,29.97,129,4.3
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040000_09_001194_001574\2323.mp4,74,74,74x74,29.97,145,4.84
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040000_09_001194_001574\2324.mp4,66,66,66x66,29.97,71,2.37
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040000_09_001194_001574\2325.mp4,62,62,62x62,29.97,62,2.07
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040000_09_001194_001574\2326.mp4,60,60,60x60,29.97,114,3.8
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040000_09_001194_001574\2327.mp4,56,56,56x56,29.97,131,4.37
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040000_09_001194_001574\2328.mp4,50,50,50x50,29.97,70,2.34
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040000_09_001194_001574\2344.mp4,68,68,68x68,29.97,69,2.3
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040000_09_001194_001574\2345.mp4,66,66,66x66,29.97,68,2.27
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040000_09_001194_001574\2348.mp4,62,62,62x62,29.97,87,2.9
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040000_09_001194_001574\2349.mp4,56,56,56x56,29.97,138,4.6
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040000_09_001194_001574\2350.mp4,52,52,52x52,29.97,93,3.1
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040000_09_001194_001574\2352.mp4,52,52,52x52,29.97,135,4.5
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040000_09_001194_001574\2354.mp4,52,52,52x52,29.97,102,3.4
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040000_09_001194_001574\2355.mp4,52,52,52x52,29.97,106,3.54
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040000_09_001194_001574\2356.mp4,52,52,52x52,29.97,140,4.67
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040000_09_001194_001574\2357.mp4,52,52,52x52,29.97,116,3.87
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040000_09_001194_001574\2358.mp4,52,52,52x52,29.97,93,3.1
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040000_09_001194_001574\2359.mp4,52,52,52x52,29.97,134,4.47
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040000_09_001194_001574\2360.mp4,52,52,52x52,29.97,74,2.47
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040000_09_001194_001574\2361.mp4,58,58,58x58,29.97,65,2.17
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040000_09_001194_001574\2362.mp4,56,56,56x56,29.97,144,4.8
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040000_09_001194_001574\2364.mp4,50,50,50x50,29.97,81,2.7
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040001_00_000035_000319\6018.mp4,70,70,70x70,29.97,75,2.5
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040001_00_000035_000319\6019.mp4,82,82,82x82,29.97,118,3.94
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040001_00_000035_000319\6020.mp4,78,78,78x78,29.97,96,3.2
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040001_00_000035_000319\6021.mp4,82,82,82x82,29.97,111,3.7
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040001_00_000035_000319\6022.mp4,78,78,78x78,29.97,67,2.24
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040001_00_000035_000319\6024.mp4,74,74,74x74,29.97,148,4.94
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040001_00_000035_000319\6026.mp4,74,74,74x74,29.97,147,4.9
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040001_00_000035_000319\6027.mp4,78,78,78x78,29.97,84,2.8
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040001_00_000035_000319\6029.mp4,78,78,78x78,29.97,108,3.6
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040001_00_000035_000319\6031.mp4,78,78,78x78,29.97,115,3.84
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040001_00_000035_000319\6032.mp4,78,78,78x78,29.97,148,4.94
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040001_00_000035_000319\6034.mp4,74,74,74x74,29.97,98,3.27
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040001_00_000035_000319\6035.mp4,70,70,70x70,29.97,147,4.9
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040001_00_000035_000319\6036.mp4,66,66,66x66,29.97,124,4.14
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040001_00_000035_000319\6037.mp4,66,66,66x66,29.97,106,3.54
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040001_00_000035_000319\6038.mp4,70,70,70x70,29.97,62,2.07
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040001_00_000035_000319\6039.mp4,70,70,70x70,29.97,60,2.0
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040001_00_000035_000319\6040.mp4,72,72,72x72,29.97,150,5.01
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040001_00_000035_000319\6041.mp4,76,76,76x76,29.97,83,2.77
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040001_00_000035_000319\6042.mp4,78,78,78x78,29.97,146,4.87
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040001_00_000035_000319\6043.mp4,82,82,82x82,29.97,78,2.6
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040001_00_000035_000319\6044.mp4,84,84,84x84,29.97,133,4.44
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040001_00_000035_000319\6045.mp4,82,82,82x82,29.97,69,2.3
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040001_00_000035_000319\6046.mp4,74,74,74x74,29.97,67,2.24
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040001_00_000035_000319\6047.mp4,78,78,78x78,29.97,78,2.6
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040001_00_000035_000319\6048.mp4,78,78,78x78,29.97,116,3.87
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040001_00_000035_000319\6050.mp4,78,78,78x78,29.97,133,4.44
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040001_00_000035_000319\6052.mp4,66,66,66x66,29.97,130,4.34
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040001_00_000035_000319\6053.mp4,76,76,76x76,29.97,144,4.8
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040001_00_000035_000319\6054.mp4,76,76,76x76,29.97,119,3.97
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040001_00_000035_000319\6055.mp4,76,76,76x76,29.97,139,4.64
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040001_00_000035_000319\6056.mp4,70,70,70x70,29.97,68,2.27
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040001_00_000035_000319\6057.mp4,54,54,54x54,29.97,102,3.4
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040001_00_000035_000319\6058.mp4,58,58,58x58,29.97,96,3.2
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040001_00_000035_000319\6059.mp4,64,64,64x64,29.97,120,4.0
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040001_00_000035_000319\6060.mp4,64,64,64x64,29.97,68,2.27
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040001_00_000035_000319\6061.mp4,74,74,74x74,29.97,133,4.44
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040001_00_000035_000319\6062.mp4,72,72,72x72,29.97,64,2.14
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040001_00_000035_000319\6063.mp4,70,70,70x70,29.97,100,3.34
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040001_00_000035_000319\6064.mp4,74,74,74x74,29.97,71,2.37
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040001_00_000035_000319\6065.mp4,76,76,76x76,29.97,96,3.2
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040001_00_000035_000319\6066.mp4,76,76,76x76,29.97,64,2.14
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040001_00_000035_000319\6067.mp4,74,74,74x74,29.97,116,3.87
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040001_00_000035_000319\6068.mp4,82,82,82x82,29.97,135,4.5
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040001_00_000035_000319\6069.mp4,82,82,82x82,29.97,66,2.2
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040001_00_000035_000319\6070.mp4,70,70,70x70,29.97,110,3.67
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040001_00_000035_000319\6071.mp4,70,70,70x70,29.97,68,2.27
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040001_00_000035_000319\6072.mp4,56,56,56x56,29.97,126,4.2
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040001_00_000035_000319\6073.mp4,70,70,70x70,29.97,79,2.64
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040001_00_000035_000319\6074.mp4,70,70,70x70,29.97,89,2.97
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040001_00_000035_000319\6075.mp4,60,60,60x60,29.97,88,2.94
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040001_00_000035_000319\6076.mp4,60,60,60x60,29.97,87,2.9
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040001_00_000035_000319\6077.mp4,60,60,60x60,29.97,82,2.74
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040001_00_000035_000319\6078.mp4,70,70,70x70,29.97,105,3.5
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040001_00_000035_000319\6079.mp4,70,70,70x70,29.97,120,4.0
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040001_00_000035_000319\6080.mp4,56,56,56x56,29.97,94,3.14
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040001_00_000035_000319\6081.mp4,56,56,56x56,29.97,82,2.74
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040001_00_000035_000319\6082.mp4,60,60,60x60,29.97,143,4.77
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040001_00_000035_000319\6084.mp4,60,60,60x60,29.97,134,4.47
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040001_00_000035_000319\6085.mp4,60,60,60x60,29.97,86,2.87
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040001_00_000035_000319\6086.mp4,56,56,56x56,29.97,118,3.94
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040001_00_000035_000319\6096.mp4,50,50,50x50,29.97,111,3.7
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040001_00_000035_000319\6097.mp4,50,50,50x50,29.97,150,5.01
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040001_00_000035_000319\6110.mp4,52,52,52x52,29.97,78,2.6
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040001_00_000035_000319\6111.mp4,70,70,70x70,29.97,140,4.67
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040001_00_000035_000319\6112.mp4,60,60,60x60,29.97,65,2.17
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040001_00_000035_000319\6113.mp4,58,58,58x58,29.97,130,4.34
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040001_00_000035_000319\6114.mp4,70,70,70x70,29.97,95,3.17
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040001_00_000035_000319\6116.mp4,70,70,70x70,29.97,108,3.6
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040001_00_000035_000319\6117.mp4,66,66,66x66,29.97,63,2.1
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040001_00_000035_000319\6119.mp4,52,52,52x52,29.97,83,2.77
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040001_00_000035_000319\6122.mp4,56,56,56x56,29.97,64,2.14
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040001_00_000035_000319\6123.mp4,56,56,56x56,29.97,74,2.47
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040001_00_000035_000319\6126.mp4,58,58,58x58,29.97,129,4.3
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040001_00_000035_000319\6127.mp4,56,56,56x56,29.97,80,2.67
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040001_00_000035_000319\6129.mp4,62,62,62x62,29.97,79,2.64
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040001_00_000035_000319\6130.mp4,58,58,58x58,29.97,143,4.77
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040001_00_000035_000319\6131.mp4,58,58,58x58,29.97,140,4.67
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040001_00_000035_000319\6132.mp4,56,56,56x56,29.97,90,3.0
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040001_00_000035_000319\6133.mp4,56,56,56x56,29.97,80,2.67
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040001_00_000035_000319\6134.mp4,56,56,56x56,29.97,119,3.97
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040001_00_000035_000319\6135.mp4,56,56,56x56,29.97,83,2.77
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040001_00_000035_000319\6136.mp4,52,52,52x52,29.97,73,2.44
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040001_00_000035_000319\6137.mp4,52,52,52x52,29.97,127,4.24
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040001_00_000035_000319\6138.mp4,76,76,76x76,29.97,142,4.74
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040001_00_000035_000319\6140.mp4,74,74,74x74,29.97,140,4.67
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040001_00_000035_000319\6141.mp4,70,70,70x70,29.97,134,4.47
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040001_00_000035_000319\6142.mp4,70,70,70x70,29.97,140,4.67
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040001_00_000035_000319\6143.mp4,66,66,66x66,29.97,71,2.37
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040001_00_000035_000319\6144.mp4,70,70,70x70,29.97,87,2.9
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040001_00_000035_000319\6146.mp4,72,72,72x72,29.97,129,4.3
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040001_00_000035_000319\6147.mp4,66,66,66x66,29.97,72,2.4
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040001_00_000035_000319\6148.mp4,66,66,66x66,29.97,72,2.4
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040001_00_000035_000319\6149.mp4,70,70,70x70,29.97,134,4.47
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040001_00_000035_000319\6151.mp4,90,90,90x90,29.97,68,2.27
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040001_00_000035_000319\6152.mp4,96,96,96x96,29.97,85,2.84
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040001_00_000035_000319\6153.mp4,92,92,92x92,29.97,99,3.3
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040001_00_000035_000319\6154.mp4,88,88,88x88,29.97,106,3.54
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040001_00_000035_000319\6155.mp4,78,78,78x78,29.97,105,3.5
